央视频道,#genre#
山东｜即墨综合,http://qrh.yimkj.cn/山东齐鲁.php?id=qdjmxw
山东｜即墨生活服务,http://qrh.yimkj.cn/山东齐鲁.php?id=qdjmsh
山东｜黄岛生活,http://qrh.yimkj.cn/山东齐鲁.php?id=qdhdsh
山东｜莱西综合,http://qrh.yimkj.cn/山东齐鲁.php?id=qdlxzh
山东｜莱西生活,http://qrh.yimkj.cn/山东齐鲁.php?id=qdlxsh
山东｜崂山,http://qrh.yimkj.cn/山东齐鲁.php?id=qdls
山东｜胶州综合,http://qrh.yimkj.cn/山东齐鲁.php?id=qdjzxw
山东｜胶州生活,http://qrh.yimkj.cn/山东齐鲁.php?id=qdjzsh
山东｜博山新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbsxw
山东｜博山图文,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbstw
山东｜桓台综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbht1
山东｜桓台影视,http://qrh.yimkj.cn/山东齐鲁.php?id=zbht2
山东｜高青综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbgqzh
山东｜高青影视,http://qrh.yimkj.cn/山东齐鲁.php?id=zbgqys
山东｜淄川新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzcxw
山东｜淄川生活,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzcsh
山东｜张店综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzd1
山东｜张店2,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzd2
山东｜临淄生活服务,http://qrh.yimkj.cn/山东齐鲁.php?id=zblzsh
山东｜沂源综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbyyxw
山东｜沂源生活,http://qrh.yimkj.cn/山东齐鲁.php?id=zbyysh
山东｜薛城新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zzxcxw
山东｜台儿庄新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zztezxw
山东｜峄城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zzyczh
山东｜山亭综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zzstzh
山东｜东营新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dyxwzh
山东｜东营公共,http://qrh.yimkj.cn/山东齐鲁.php?id=dygg
山东｜东营公共,http://qrh.yimkj.cn/山东齐鲁.php?id=dygg2
山东｜东营区综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dyqxw
山东｜东营区科教影视,http://qrh.yimkj.cn/山东齐鲁.php?id=dyqkj
山东｜广饶综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dygrxw
山东｜广饶科教文艺,http://qrh.yimkj.cn/山东齐鲁.php?id=dygrkj
山东｜龙口综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlkzh
山东｜龙口生活,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlksh
山东｜蓬莱综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytplzh
山东｜栖霞综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytqxzh
山东｜栖霞苹果,http://qrh.yimkj.cn/山东齐鲁.php?id=ytqxpg
山东｜长岛,http://qrh.yimkj.cn/山东齐鲁.php?id=ytcd
山东｜福山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytfszh
山东｜莱州综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlzzh
山东｜莱阳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlyxw
山东｜莱阳民生综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlyms
山东｜莱山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlszh
山东｜莱山影视,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlsys
山东｜海阳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ythyzh
山东｜潍坊生活,http://qrh.yimkj.cn/山东齐鲁.php?id=wfsh
山东｜潍坊影视综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=wfyswy
山东｜潍坊高新区,http://qrh.yimkj.cn/山东齐鲁.php?id=wfgxq
山东｜昌乐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfclxw
山东｜诸城新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfzcxw
山东｜诸城生活娱乐,http://qrh.yimkj.cn/山东齐鲁.php?id=wfzcsh
山东｜青州综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfqzzh
山东｜青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
山东｜青州文化旅游,http://qrh.yimkj.cn/山东齐鲁.php?id=wfqzwh
山东｜青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
山东｜安丘综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfaqxw
山东｜安丘民生,http://qrh.yimkj.cn/山东齐鲁.php?id=wfaqms
山东｜临朐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wflqxw
山东｜曲阜新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jiqfxw
山东｜微山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jiws1
山东｜微山2,http://qrh.yimkj.cn/山东齐鲁.php?id=jiws2
山东｜鱼台新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=jiytxw
山东｜鱼台生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jiytsh
山东｜任城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jircxw
山东｜任城影视娱乐,http://qrh.yimkj.cn/山东齐鲁.php?id=jircys
山东｜梁山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jilszh
山东｜泗水新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jissxw
山东｜泗水文化生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jisswh
山东｜金乡综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jijxxw
山东｜金乡生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jijxsh
山东｜邹城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jizcxw
山东｜邹城文化生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jizcwh
山东｜兖州新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=jiyzxw
山东｜兖州生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jiyzsh
山东｜肥城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tafczh
山东｜肥城生活,http://qrh.yimkj.cn/山东齐鲁.php?id=tafcsh
山东｜新泰乡村,http://qrh.yimkj.cn/山东齐鲁.php?id=taxtxc
山东｜宁阳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tany1
山东｜宁阳2,http://qrh.yimkj.cn/山东齐鲁.php?id=tany2
山东｜东平综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tadpxw
山东｜东平民生,http://qrh.yimkj.cn/山东齐鲁.php?id=tadpms
山东｜泰山TV,http://qrh.yimkj.cn/山东齐鲁.php?id=tats
山东｜岱岳TV,http://qrh.yimkj.cn/山东齐鲁.php?id=tady
山东｜威海新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=whxwzh
山东｜威海都市生活,http://qrh.yimkj.cn/山东齐鲁.php?id=whgg
山东｜威海海洋,http://qrh.yimkj.cn/山东齐鲁.php?id=whhy
山东｜荣成综合,http://qrh.yimkj.cn/山东齐鲁.php?id=whrczh
山东｜荣成生活,http://qrh.yimkj.cn/山东齐鲁.php?id=whrcsh
山东｜文登综合,http://qrh.yimkj.cn/山东齐鲁.php?id=whwd1
山东｜莒县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=rzjx1
山东｜莒县2,http://qrh.yimkj.cn/山东齐鲁.php?id=rzjx2
山东｜莒县新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=rzjxxw
山东｜岚山,http://qrh.yimkj.cn/山东齐鲁.php?id=rzls
山东｜五莲综合,http://qrh.yimkj.cn/山东齐鲁.php?id=rzwlxw
山东｜邹平综合,http://qrh.yimkj.cn/山东齐鲁.php?id=bzzpxw
山东｜邹平民生,http://qrh.yimkj.cn/山东齐鲁.php?id=bzzpms
山东｜无棣综合,http://qrh.yimkj.cn/山东齐鲁.php?id=bzwdzh
山东｜无棣综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=bzwdzy
山东｜惠民综合,http://qrh.yimkj.cn/山东齐鲁.php?id=bzhmzh
山东｜惠民影视,http://qrh.yimkj.cn/山东齐鲁.php?id=bzhmys
山东｜阳信新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=bzyxxw
山东｜德州新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzxwzh
山东｜庆云综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzqyxw
山东｜庆云生活,http://qrh.yimkj.cn/山东齐鲁.php?id=dzqysh
山东｜平原综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzpyxw
山东｜武城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzwcxw
山东｜武城综艺影视,http://qrh.yimkj.cn/山东齐鲁.php?id=dzwczy
山东｜临邑1,http://qrh.yimkj.cn/山东齐鲁.php?id=dzly1
山东｜临邑2,http://qrh.yimkj.cn/山东齐鲁.php?id=dzly2
山东｜宁津综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dznjxw
山东｜夏津综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzxjzh
山东｜夏津公共,http://qrh.yimkj.cn/山东齐鲁.php?id=dzxjgg
山东｜禹城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzyczh
山东｜禹城综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=dzyczy
山东｜乐陵新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dzllxw
山东｜乐陵城市生活,http://qrh.yimkj.cn/山东齐鲁.php?id=dzllcs
山东｜茌平综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lccpzh
山东｜茌平生活,http://qrh.yimkj.cn/山东齐鲁.php?id=lccpsh
山东｜高唐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcgtzh
山东｜临清综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lclqzh
山东｜临清经济信息,http://qrh.yimkj.cn/山东齐鲁.php?id=lclqjj
山东｜冠县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcgxzh
山东｜阳谷综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcygxw
山东｜阳谷影视,http://qrh.yimkj.cn/山东齐鲁.php?id=lcygys
山东｜莘县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcsx1
山东｜莘县2,http://qrh.yimkj.cn/山东齐鲁.php?id=lcsx2
山东｜东昌综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcdczh
山东｜费县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lyfxzh
山东｜郯城TV-1,http://qrh.yimkj.cn/山东齐鲁.php?id=lytc1
山东｜郯城TV-2,http://qrh.yimkj.cn/山东齐鲁.php?id=lytc2
山东｜莒南综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lyjnzh
山东｜莒南影视,http://qrh.yimkj.cn/山东齐鲁.php?id=lyjnys
山东｜沂水综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lyys1
山东｜沂水生活,http://qrh.yimkj.cn/山东齐鲁.php?id=lyys2
山东｜罗庄综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lylzzh
山东｜沂南综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lyynzh
山东｜曹县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzcxxw
山东｜东明综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzdmxw
山东｜成武综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzcwzh
山东｜成武综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=hzcwzy
山东｜巨野新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=hzjyxw
山东｜鄄城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzjczh
山东｜烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
山东｜烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东｜烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
山东｜烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东｜烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
山东｜烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东｜烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东｜枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
山东｜枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
山东｜枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
山东｜济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
山东｜济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
山东｜济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
山东｜济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
山东｜菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
山东｜菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
山东｜菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东｜菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
山东｜菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8

山西｜卫视,http://221.213.43.82:8888/newlive/live/hls/48/live.m3u8
山西｜卫视,http://80ec27bff7f9ae80b961481da488e302.livehwc3.cn/liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d04ce01474da4193c8863ea281ec4759
山西｜卫视,http://live.cooltv.top/tv/tide.php?id=sxiws2
山西｜卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西｜经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西｜社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西｜文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西｜影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西｜黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西｜经济,http://live.cooltv.top/tv/cutv.php?id=sxjj
山西｜经济,http://live.cooltv.top/tv/tide.php?id=sxjj
山西｜社会与法治,http://live.cooltv.top/tv/cutv.php?id=sxkj
山西｜社会与法治,http://live.cooltv.top/tv/tide.php?id=sxshfz
山西｜社会与法治,http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
山西｜文体生活,http://live.cooltv.top/tv/tide.php?id=sxwtsh
山西｜文体生活,http://live.cooltv.top/tv/cutv.php?id=sxgg
山西｜影视,http://live.cooltv.top/tv/cutv.php?id=sxys
山西｜影视,http://live.cooltv.top/tv/tide.php?id=sxys
山西｜黄河,http://live.cooltv.top/tv/cutv.php?id=sxhh
山西｜吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西｜吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
山西｜定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
山西｜晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西｜晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
山西｜晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西｜晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
山西｜武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西｜汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
山西｜潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西｜潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
山西｜灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
山西｜襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
山西｜运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西｜运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
山西｜运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西｜运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
山西｜运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西｜运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
山西｜长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
山西｜长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd

陕西｜卫视,http://221.213.43.82:8888/newlive/live/hls/41/live.m3u8
陕西｜新闻,http://nas.lxn.cool:4022/udp/239.111.205.28:5140
陕西｜宝鸡一套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
陕西｜宝鸡二套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
陕西｜安康综合,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
陕西｜安康综合,http://mmitv.top/test/tianma.php?id=akzh
陕西｜安康公共,http://mmitv.top/test/tianma.php?id=akgg
陕西｜安康教育,http://mmitv.top/test/tianma.php?id=akjy
陕西｜西乡融媒,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
陕西｜商洛,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
陕西｜城园,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226920/index.m3u8
陕西｜扶风,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227005/index.m3u8
陕西｜汉中一套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/index.m3u8
陕西｜汉中二套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225990/index.m3u8
陕西｜汉中三套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225991/index.m3u8
陕西｜千阳,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226945/index.m3u8
陕西｜神木,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226993/index.m3u8
陕西｜石泉,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226965/index.m3u8
陕西｜岐山,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226982/index.m3u8
陕西｜吴起,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226967/index.m3u8
陕西｜洋县,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226938/index.m3u8
陕西｜紫阳综合,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227002/index.m3u8
陕西｜FGTV 1,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226990/index.m3u8
陕西｜佛坪,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西｜保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
陕西｜保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
陕西｜宝鸡一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
陕西｜宝鸡二套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
陕西｜麟游,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227072/index.m3u8
陕西｜西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
陕西｜咸阳,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
陕西｜渭南公共,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227001/index.m3u8
陕西｜商洛一套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
陕西｜商洛二套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227006/index.m3u8
陕西｜榆林一套,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
陕西｜汉中一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
陕西｜汉中二套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225990/index.m3u8
陕西｜汉中三套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
陕西｜旬邑,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227077/1.m3u8
陕西｜横山,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227054/1.m3u8
陕西｜佛坪,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
陕西｜西乡,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226556/1.m3u8
陕西｜石泉,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8
陕西｜镇坪,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227032/1.m3u8
陕西｜城固,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002375/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西｜宁陕,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226998/index.m3u8
陕西｜彬州,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227087/index.m3u8
陕西｜黄陵,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226992/index.m3u8
陕西｜岚皋,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227057/index.m3u8
陕西｜勉县,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002415/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西｜旬阳,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227090/index.m3u8
陕西｜子洲,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227104/index.m3u8
陕西｜韩城,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227107/index.m3u8

四川｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8
四川｜卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8
四川｜卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8?
四川｜卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001130/index.m3u8?
四川｜卫视,http://[2409:8087:1e04:21::102]:6060/cms001/ch00000090990000001130/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230471/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230938/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230471/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230938/1.m3u8
四川｜乡村,http://api2.52tb.xyz/info?id=606&token=20230405tndmhg
四川｜影视,http://api2.52tb.xyz/info?id=601&token=20230405tndmhg
